complaint,category
"मैं कल्याण में हुई अपने दोपहिया वाहन की चोरी की रिपोर्ट करना चाहता हूं। यह घटना मेरी शाम की सैर के दौरान मुख्य बाजार क्षेत्र के पास घटी। जब मुझे एहसास हुआ कि यह गायब है, तो मैंने तुरंत आसपास की जाँच की लेकिन कुछ नहीं मिला। मुझे संदेह है कि इसे किसी ऐसे व्यक्ति ने चुराया है जो कुछ समय से मेरा पीछा कर रहा था। चोरी गए सामान की अनुमानित कीमत करीब तीन लाख रुपये है। 35,000. मैंने स्थानीय दुकानदारों को पहले ही सूचित कर दिया है कि उन्हें कुछ भी असामान्य दिखे। मैं पुलिस से मामले की जांच करने और मेरा सामान बरामद करने में मदद करने का अनुरोध करता हूं। यदि उपलब्ध हो तो मैं कोई भी अतिरिक्त विवरण या सीसीटीवी फुटेज स्थान प्रदान करने के लिए तैयार हूं।",चोरी
"मैं वाकाड में अपने सहकर्मी से लगातार हो रहे उत्पीड़न की रिपोर्ट करना चाहती हूं। यह इस महीने की 3 तारीख को शुरू हुआ और तब से बंद नहीं हुआ है। मेरा सहकर्मी दूसरों के सामने मेरे बारे में अपमानजनक टिप्पणियाँ करता रहता है। सोमवार दोपहर को मेरे घर के पास इस व्यक्ति ने फिर मेरे साथ अभद्र व्यवहार किया। मैंने उनसे विनम्रतापूर्वक रुकने के लिए कहा, लेकिन वे मुझे परेशान करते रहे। इससे मेरी मानसिक शांति प्रभावित हो रही है और मुझे अकेले बाहर निकलने में डर लगता है।' मैं पुलिस से जिम्मेदार व्यक्ति के खिलाफ सख्त कार्रवाई करने का अनुरोध करता हूं।' मैं जांच के लिए आवश्यक कोई भी अतिरिक्त विवरण प्रदान करने के लिए तैयार हूं।",उत्पीड़न
"मैं औंध में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। कुछ दिन पहले से, पास का एक प्रतिष्ठान अनुमत समय से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"मैं रिपोर्ट करना चाहती हूं कि मुझे बानेर में अपने पूर्व पति से गंभीर धमकियां मिली हैं। 22 जून से यह व्यक्ति मुझे और मेरे परिवार को नुकसान पहुंचाने की धमकी दे रहा है। अगर मैंने उनकी मांगें नहीं मानी तो उन्होंने मुझे गंभीर परिणाम भुगतने की चेतावनी दी है। धमकियाँ व्यक्तिगत रूप से और फोन कॉल दोनों पर दी गई हैं। मैं इन धमकियों के कारण अपने परिवार की सुरक्षा को लेकर बेहद चिंतित हूं।' मैंने उनकी किसी भी मांग का जवाब नहीं दिया, जिससे उनका गुस्सा और बढ़ गया है.' मैं पुलिस सुरक्षा और मुझे धमकी देने वाले व्यक्ति के खिलाफ तत्काल कार्रवाई का अनुरोध करता हूं। मैं इस शिकायत के समर्थन में कॉल रिकॉर्डिंग और गवाह विवरण प्रदान कर सकता हूं।",धमकी
मैं घर में लगातार घरेलू दुर्व्यवहार के लिए अपने पति और उनके परिवार के खिलाफ यह शिकायत दर्ज कर रही हूं। पिछले महीने की 10 तारीख से मुझे शारीरिक उत्पीड़न और उत्पीड़न का शिकार होना पड़ रहा है। मुझे बुनियादी ज़रूरतों से भी वंचित कर दिया जाता है और बिना कारण घर तक सीमित कर दिया जाता है। जब भी मैं बोलने की कोशिश करता हूं तो बार-बार हिंसा की धमकियां मिलती रहती हैं। मेरे रिश्तेदार स्थिति से अवगत हैं और दुर्व्यवहार की गवाही दे सकते हैं। मुझे अपनी सुरक्षा और मेरे साथ रहने वाले मेरे बच्चों की सुरक्षा का डर है। मैं कानून के तहत तत्काल सुरक्षा और उचित कानूनी कार्रवाई का अनुरोध करता हूं। कृपया मेरी स्थिति के लिए उपलब्ध आश्रय और कानूनी सहायता के संबंध में मेरा मार्गदर्शन करें।,घरेलू हिंसा
"मैं वाशी में हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। पिछले हफ्ते, जब मैं पैदल जा रही थी तो बाइक पर सवार दो लोगों ने मुझ पर अश्लील टिप्पणियाँ कीं। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।",ईव टीज़िंग
"मैं विले पार्ले में रहने वाले एक दुकानदार द्वारा मुझे दी गई धमकियों के संबंध में शिकायत दर्ज करा रहा हूं। धमकियां 22 जून को हमारे बीच एक मामूली विवाद के बाद शुरू हुईं। उन्होंने मुझे बोलने पर हमला करने और मेरी संपत्ति को नुकसान पहुंचाने की धमकी दी है। इससे मेरे और मेरे परिवार के सदस्यों में काफी डर और चिंता पैदा हो गई है। मैंने किसी भी टकराव से परहेज किया है, लेकिन धमकियां इसकी परवाह किए बिना जारी हैं। इलाके के पड़ोसियों को भी तनाव की जानकारी है और वे इसकी पुष्टि कर सकते हैं. मेरा अनुरोध है कि मेरी सुरक्षा सुनिश्चित करने के लिए उचित कानूनी कार्रवाई की जाए। धमकियों की गंभीर प्रकृति को देखते हुए कृपया इस मामले पर तत्परता से विचार करें।",धमकी
"यह औंध इलाके में मेरी पत्नी के हैंडबैग से जुड़ी चोरी की घटना की रिपोर्ट करने के लिए है। यह मेरे कॉलेज जाते समय हुआ, जब मैं थोड़ी देर के लिए वहां से हट गया था। वापस लौटने पर मुझे पता चला कि मेरा सामान कोई अज्ञात व्यक्ति ले गया है। अनुमानित नुकसान लगभग रु. 50,000, जो मेरे लिए एक महत्वपूर्ण राशि है। आसपास कुछ लोग भी थे, लेकिन किसी को चोरी होने का पता नहीं चला। मैंने आस-पास की दुकानों और निवासियों से जांच की है, लेकिन अभी तक कोई सुराग नहीं मिला है। मेरा अनुरोध है कि जल्द से जल्द मामला दर्ज किया जाए और जांच की जाए।' मैं जांच प्रक्रिया में पूरा सहयोग करने को तैयार हूं।'",चोरी
"मैं खराड़ी में रहने वाले एक अज्ञात व्यक्ति द्वारा मुझे दी गई धमकियों के संबंध में शिकायत दर्ज करा रहा हूं। धमकियां पिछले शुक्रवार को हमारे बीच मामूली विवाद के बाद शुरू हुईं। उन्होंने मुझे बोलने पर हमला करने और मेरी संपत्ति को नुकसान पहुंचाने की धमकी दी है। इससे मेरे और मेरे परिवार के सदस्यों में काफी डर और चिंता पैदा हो गई है। मैंने किसी भी टकराव से परहेज किया है, लेकिन धमकियां इसकी परवाह किए बिना जारी हैं। इलाके के पड़ोसियों को भी तनाव की जानकारी है और वे इसकी पुष्टि कर सकते हैं. मेरा अनुरोध है कि मेरी सुरक्षा सुनिश्चित करने के लिए उचित कानूनी कार्रवाई की जाए। धमकियों की गंभीर प्रकृति को देखते हुए कृपया इस मामले पर तत्परता से विचार करें।",धमकी
मैं बानेर में अपने सहपाठी द्वारा पीछा किए जाने के संबंध में शिकायत दर्ज कराना चाहती हूं। पिछले महीने की 10 तारीख से यह व्यक्ति लगभग हर दिन मेरा पीछा कर रहा है। कॉलेज जाते समय मैंने देखा कि वही व्यक्ति फिर से मेरे घर के बाहर इंतज़ार कर रहा था। वे भी मेरे पीछे-पीछे मेरे कार्यस्थल तक आते हैं और गेट के पास इंतजार करते हैं। मैंने देखा है कि एक ही वाहन कई बार मेरे ऑटो-रिक्शा का पीछा कर रहा है। इस निरंतर अनुसरण ने मुझे अपनी सुरक्षा के लिए अत्यधिक चिंतित और भयभीत कर दिया है। मैं पुलिस से जांच करने और इस व्यक्ति को मेरा पीछा करने से रोकने का अनुरोध करता हूं। मैं उस व्यक्ति की पहचान करने और जरूरत पड़ने पर और विवरण प्रदान करने को तैयार हूं।,स्टॉकिंग
मैं बानेर में हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। जब मैं काम से लौट रही थी तो एक बाइक पर सवार दो लोगों ने चलते समय मुझ पर अश्लील टिप्पणियां कीं। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।,ईव टीज़िंग
"मुझे लड़कों के एक समूह द्वारा ब्लैकमेल किया जा रहा है जो मेरे बारे में निजी जानकारी उजागर करने की धमकी दे रहा है। 18 तारीख को फेसबुक पर मैसेज के जरिए ब्लैकमेल की कोशिशें शुरू हुईं। वे रुपये मांग रहे हैं. 1,00,000 न देने पर वे मुझे सार्वजनिक रूप से बदनाम करने की धमकी देते हैं। मैंने अब तक उनकी कोई भी मांग नहीं मानी है।' लगातार मिल रही इन धमकियों से मानसिक दबाव असहनीय होता जा रहा है। मैंने इस मामले से जुड़े सभी मैसेज और कॉल का रिकॉर्ड रखा है.' मैं इस ब्लैकमेल को रोकने और मेरी गोपनीयता की रक्षा के लिए तत्काल कार्रवाई का अनुरोध करता हूं। कृपया सलाह दें कि मैं इस व्यक्ति के खिलाफ क्या कानूनी कदम उठा सकता हूं।",ब्लैकमेल
"मुझे मेरे पति द्वारा ब्लैकमेल किया जा रहा है जो मेरे बारे में निजी जानकारी उजागर करने की धमकी दे रहा है। ब्लैकमेल की कोशिश 15 जुलाई को व्हाट्सएप पर संदेशों के माध्यम से शुरू हुई। वे रुपये मांग रहे हैं. 1,00,000 न देने पर वे मुझे सार्वजनिक रूप से बदनाम करने की धमकी देते हैं। मैंने अब तक उनकी कोई भी मांग नहीं मानी है।' लगातार मिल रही इन धमकियों से मानसिक दबाव असहनीय होता जा रहा है। मैंने इस मामले से जुड़े सभी मैसेज और कॉल का रिकॉर्ड रखा है.' मैं इस ब्लैकमेल को रोकने और मेरी गोपनीयता की रक्षा के लिए तत्काल कार्रवाई का अनुरोध करता हूं। कृपया सलाह दें कि मैं इस व्यक्ति के खिलाफ क्या कानूनी कदम उठा सकता हूं।",ब्लैकमेल
"एक व्यक्ति, जिसकी पहचान मेरे सहपाठी के रूप में हुई है, पिछले शुक्रवार से मेरा पीछा कर रहा है। पिछले हफ्ते, वे मेरे कॉलेज के गेट के पास खड़े होकर मुझे देखते हुए देखे गए थे। मेरे कई बार मना करने के बाद भी वे बार-बार मुझसे बात करने की कोशिश करते हैं। मेरे दोस्तों ने भी देखा है कि यह व्यक्ति अलग-अलग दिनों में मेरा पीछा कर रहा है। ऐसा लगता है कि यह व्यक्ति मेरी दिनचर्या जानता है, जो बहुत चिंताजनक है। मुझे डर है कि अगर इसे नहीं रोका गया तो यह और भी खतरनाक रूप ले सकता है। मेरा अनुरोध है कि इस व्यक्ति के खिलाफ तुरंत सख्त कार्रवाई की जाए।' कृपया मेरी सुरक्षा सुनिश्चित करने के लिए अगले कदमों पर मेरा मार्गदर्शन करें।",स्टॉकिंग
"मैं रिपोर्ट करना चाहता हूं कि मुझे कोथरुड में अपने बहनोई से गंभीर धमकियां मिली हैं। पिछले एक महीने से यह व्यक्ति मुझे और मेरे परिवार को नुकसान पहुंचाने की धमकी दे रहा है। अगर मैंने उनकी मांगें नहीं मानी तो उन्होंने मुझे गंभीर परिणाम भुगतने की चेतावनी दी है। धमकियाँ व्यक्तिगत रूप से और फोन कॉल दोनों पर दी गई हैं। मैं इन धमकियों के कारण अपने परिवार की सुरक्षा को लेकर बेहद चिंतित हूं।' मैंने उनकी किसी भी मांग का जवाब नहीं दिया, जिससे उनका गुस्सा और बढ़ गया है.' मैं पुलिस सुरक्षा और मुझे धमकी देने वाले व्यक्ति के खिलाफ तत्काल कार्रवाई का अनुरोध करता हूं। मैं इस शिकायत के समर्थन में कॉल रिकॉर्डिंग और गवाह विवरण प्रदान कर सकता हूं।",धमकी
"मैं पिंपरी में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। पिछले महीने की 10 तारीख से, पास का एक प्रतिष्ठान अनुमत घंटों से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"मैं रिपोर्ट करना चाहता हूं कि मुझे नासिक रोड स्थित मेरे कार्यस्थल पर एक वरिष्ठ से गंभीर धमकियां मिली हैं। पिछले महीने की 10 तारीख से यह व्यक्ति मुझे और मेरे परिवार को नुकसान पहुंचाने की धमकी दे रहा है. अगर मैंने उनकी मांगें नहीं मानी तो उन्होंने मुझे गंभीर परिणाम भुगतने की चेतावनी दी है। धमकियाँ व्यक्तिगत रूप से और फोन कॉल दोनों पर दी गई हैं। मैं इन धमकियों के कारण अपने परिवार की सुरक्षा को लेकर बेहद चिंतित हूं।' मैंने उनकी किसी भी मांग का जवाब नहीं दिया, जिससे उनका गुस्सा और बढ़ गया है.' मैं पुलिस सुरक्षा और मुझे धमकी देने वाले व्यक्ति के खिलाफ तत्काल कार्रवाई का अनुरोध करता हूं। मैं इस शिकायत के समर्थन में कॉल रिकॉर्डिंग और गवाह विवरण प्रदान कर सकता हूं।",धमकी
"मैं कैंप क्षेत्र में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। पिछले महीने की 10 तारीख से, पास का एक प्रतिष्ठान अनुमत घंटों से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"मैं रिपोर्ट करना चाहती हूं कि मुझे टेलीग्राम के जरिए ऑनलाइन परेशान किया जा रहा है। एक अज्ञात यूजर 15 जुलाई से मुझे अपमानजनक और धमकी भरे संदेश भेज रहा है। उन्होंने मेरी सहमति के बिना मेरी तस्वीरों का उपयोग करके एक फर्जी प्रोफ़ाइल भी बनाई है। यह व्यक्ति मेरे दोस्तों और रिश्तेदारों को मेरे बारे में आपत्तिजनक सामग्री वाले संदेश भेज रहा है। मैंने खाते को ब्लॉक करने का प्रयास किया है, लेकिन नए नकली खाते सामने आते रहते हैं। इस ऑनलाइन उत्पीड़न के कारण मुझे बहुत तनाव और शर्मिंदगी उठानी पड़ रही है। मैं साइबर क्राइम सेल से अनुरोध करता हूं कि खाते का पता लगाया जाए और सख्त कार्रवाई की जाए। मैं उत्पीड़न के सबूत के रूप में स्क्रीनशॉट और चैट इतिहास साझा कर सकता हूं।",साइबर उत्पीड़न
"मैं दादर में रहने वाले एक अज्ञात व्यक्ति द्वारा मुझे दी गई धमकियों के संबंध में शिकायत दर्ज करा रहा हूं। धमकियां 18 तारीख को हमारे बीच मामूली विवाद के बाद शुरू हुईं। उन्होंने मुझे बोलने पर हमला करने और मेरी संपत्ति को नुकसान पहुंचाने की धमकी दी है। इससे मेरे और मेरे परिवार के सदस्यों में काफी डर और चिंता पैदा हो गई है। मैंने किसी भी टकराव से परहेज किया है, लेकिन धमकियां इसकी परवाह किए बिना जारी हैं। इलाके के पड़ोसियों को भी तनाव की जानकारी है और वे इसकी पुष्टि कर सकते हैं. मेरा अनुरोध है कि मेरी सुरक्षा सुनिश्चित करने के लिए उचित कानूनी कार्रवाई की जाए। धमकियों की गंभीर प्रकृति को देखते हुए कृपया इस मामले पर तत्परता से विचार करें।",धमकी
मैं औंध में हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। दो दिन पहले जब मैं पैदल जा रही थी तो बस स्टॉप पर एक आदमी ने मुझ पर अश्लील टिप्पणी की। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।,ईव टीज़िंग
"मैं कोथरुड में अपने आवास पर अपनी सास द्वारा झेली जा रही घरेलू हिंसा की रिपोर्ट करना चाहती हूं। पिछले एक महीने से शारीरिक और मानसिक शोषण जारी है। छोटी-छोटी घरेलू बातों पर अक्सर मुझे पीटा जाता है और गाली-गलौज की जाती है। उन्होंने मुझे बिना किसी सहारे के घर से बाहर निकाल देने की धमकी भी दी है. मेरे बच्चों ने ये घटनाएं देखी हैं, जिसका उन पर बुरा असर पड़ा है.' मैंने इसे शांतिपूर्ण तरीके से सुलझाने की कोशिश की है, लेकिन दुर्व्यवहार बढ़ता ही जा रहा है। मैं इस दुरुपयोग के लिए जिम्मेदार लोगों के खिलाफ सुरक्षा और कानूनी कार्रवाई का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं मेडिकल रिकॉर्ड और गवाहों के बयान उपलब्ध कराने के लिए तैयार हूं।",घरेलू हिंसा
"मैं पिंपरी में अपने आवास पर अपनी सास द्वारा झेली जा रही घरेलू हिंसा की रिपोर्ट करना चाहती हूं। शारीरिक और मानसिक शोषण पिछले शुक्रवार से जारी है। छोटी-छोटी घरेलू बातों पर अक्सर मुझे पीटा जाता है और गाली-गलौज की जाती है। उन्होंने मुझे बिना किसी सहारे के घर से बाहर निकाल देने की धमकी भी दी है. मेरे बच्चों ने ये घटनाएं देखी हैं, जिसका उन पर बुरा असर पड़ा है.' मैंने इसे शांतिपूर्ण तरीके से सुलझाने की कोशिश की है, लेकिन दुर्व्यवहार बढ़ता ही जा रहा है। मैं इस दुरुपयोग के लिए जिम्मेदार लोगों के खिलाफ सुरक्षा और कानूनी कार्रवाई का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं मेडिकल रिकॉर्ड और गवाहों के बयान उपलब्ध कराने के लिए तैयार हूं।",घरेलू हिंसा
मैं खरादी में हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। सोमवार दोपहर जब मैं टहल रही थी तो कुछ युवकों ने मुझ पर अश्लील कमेंट किए। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।,ईव टीज़िंग
"मैं औंध में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। 2 अगस्त के लिए, पास का एक प्रतिष्ठान अनुमत समय से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"मैं रिपोर्ट करना चाहता हूं कि मेरा जीजा स्नैपचैट का इस्तेमाल करके मुझे ब्लैकमेल कर रहा है। 2 अगस्त से इस व्यक्ति ने मेरी निजी तस्वीरें और जानकारी लीक करने की धमकी दी है। वे रुपये की मांग कर रहे हैं. सामग्री को सार्वजनिक न करने के बदले में 35,000 रु. मैंने पैसे देने से इनकार कर दिया है, जिसके बाद धमकियां और भी बढ़ गई हैं. इस ब्लैकमेल से मुझे गंभीर मानसिक तनाव और सामाजिक शर्मिंदगी का डर सता रहा है। मैंने सभी चैट वार्तालाप और स्क्रीनशॉट को साक्ष्य के रूप में सहेजा है। मैं साइबर अपराध विभाग से जांच करने और सख्त कार्रवाई करने का अनुरोध करता हूं।' मैं यह सुनिश्चित करने के लिए पूरा सहयोग करने को तैयार हूं कि इस व्यक्ति को जवाबदेह ठहराया जाए।",ब्लैकमेल
"मैं दादर में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। इस महीने की 3 तारीख से, पास का एक प्रतिष्ठान अनुमत घंटों से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"मैं पिंपरी बस स्टॉप के पास हुई एक छेड़छाड़ की घटना की रिपोर्ट कर रहा हूं। आज सुबह करीब 8 बजे बस स्टॉप पर एक आदमी ने मुझे छेड़ना शुरू कर दिया और भद्दे कमेंट करने लगा। उन्होंने मेरी अनुमति के बिना मेरी तस्वीरें खींचने की भी कोशिश की. मैंने उनका विरोध किया, लेकिन उन्होंने इसे हंसी में उड़ा दिया और अपना व्यवहार जारी रखा। यह पहली बार नहीं है जब इस स्थान पर ऐसी घटनाएं हुई हैं। इसी ग्रुप के बारे में कई अन्य लड़कियों ने अनौपचारिक रूप से शिकायत की है. मैं महिलाओं की सुरक्षा सुनिश्चित करने के लिए सख्त कार्रवाई और नियमित पुलिस उपस्थिति का अनुरोध करता हूं। यदि व्यक्तियों का पता लगाया जाता है तो मैं पहचान में सहायता करने को तैयार हूं।",ईव टीज़िंग
मैं घर में लगातार घरेलू दुर्व्यवहार के लिए अपनी सास के खिलाफ यह शिकायत दर्ज करा रही हूं। चूंकि पिछले एक महीने से मेरे साथ मारपीट और उत्पीड़न किया जा रहा है। मुझे बुनियादी ज़रूरतों से भी वंचित कर दिया जाता है और बिना कारण घर तक सीमित कर दिया जाता है। जब भी मैं बोलने की कोशिश करता हूं तो बार-बार हिंसा की धमकियां मिलती रहती हैं। मेरे रिश्तेदार स्थिति से अवगत हैं और दुर्व्यवहार की गवाही दे सकते हैं। मुझे अपनी सुरक्षा और मेरे साथ रहने वाले मेरे बच्चों की सुरक्षा का डर है। मैं कानून के तहत तत्काल सुरक्षा और उचित कानूनी कार्रवाई का अनुरोध करता हूं। कृपया मेरी स्थिति के लिए उपलब्ध आश्रय और कानूनी सहायता के संबंध में मेरा मार्गदर्शन करें।,घरेलू हिंसा
"मैं रिपोर्ट करना चाहती हूं कि मुझे टेलीग्राम के जरिए ऑनलाइन परेशान किया जा रहा है। एक अज्ञात उपयोगकर्ता पिछले शुक्रवार से मुझे अपमानजनक और धमकी भरे संदेश भेज रहा है। उन्होंने मेरी सहमति के बिना मेरी तस्वीरों का उपयोग करके एक फर्जी प्रोफ़ाइल भी बनाई है। यह व्यक्ति मेरे दोस्तों और रिश्तेदारों को मेरे बारे में आपत्तिजनक सामग्री वाले संदेश भेज रहा है। मैंने खाते को ब्लॉक करने का प्रयास किया है, लेकिन नए नकली खाते सामने आते रहते हैं। इस ऑनलाइन उत्पीड़न के कारण मुझे बहुत तनाव और शर्मिंदगी उठानी पड़ रही है। मैं साइबर क्राइम सेल से अनुरोध करता हूं कि खाते का पता लगाया जाए और सख्त कार्रवाई की जाए। मैं उत्पीड़न के सबूत के रूप में स्क्रीनशॉट और चैट इतिहास साझा कर सकता हूं।",साइबर उत्पीड़न
"मैं नासिक रोड में देखी गई एक संदिग्ध गतिविधि की रिपोर्ट करना चाहता हूं। 2 अगस्त से, अज्ञात व्यक्ति अजीब समय पर परित्यक्त इमारत के पास इकट्ठा हो रहे हैं। निवासियों को संदेह है कि रात में वहां कुछ अवैध गतिविधि हो सकती है। उस स्थान से तेज़ आवाज़ें और कभी-कभार बहसें सुनाई देती रही हैं। इससे आसपास रहने वाले परिवारों में सुरक्षा संबंधी चिंताएं बढ़ गई हैं। स्थानीय वार्ड कार्यालय को सूचित करने के बावजूद कोई आधिकारिक कार्रवाई नहीं की गई है। मैं अधिकारियों से इस मामले की जांच करने और निवासियों की सुरक्षा सुनिश्चित करने का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं अधिक विवरण प्रदान करने या अधिकारियों के साथ जाने को तैयार हूं।",अन्य
